Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason,Target,Actual,Churn_Probability,Prediction,Recommendation
2683-BPJSO,Male,37,Yes,0,Byron,94514,37.83323,-121.601461,0,29,,Yes,28.37,Yes,Yes,Fiber Optic,12.0,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.45,2467.1,0.0,0,822.73,3289.83,Churned,Dissatisfaction,Lack of self-service on Website,1,1,0.5011207656336039,1,Offer Loyalty Reward
7926-IJOOU,Male,50,No,0,San Francisco,94116,37.74441,-122.486764,0,1,Offer E,Yes,16.36,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.3,19.3,0.0,0,16.36,35.66,Joined,,,0,0,0.3273341623992623,0,No Action Needed
3097-FQTVJ,Female,23,No,0,Denair,95316,37.524721,-120.757977,0,41,Offer B,Yes,10.09,No,No,,,,,,,,,,,Two Year,No,Mailed Check,20.0,810.3,0.0,0,413.69,1223.99,Stayed,,,0,0,0.013378595604758528,0,No Action Needed
2079-FBMZK,Female,50,No,0,Antelope,95843,38.715498,-121.363411,0,6,,Yes,39.36,No,Yes,Fiber Optic,5.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,69.25,418.4,0.0,0,236.16,654.56,Churned,Competitor,Competitor made better offer,1,1,0.582723550941502,1,Offer Loyalty Reward
6506-EYCNH,Female,27,Yes,3,Montclair,91763,34.072121,-117.698319,9,28,,Yes,15.85,No,No,,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,19.55,543.8,0.0,0,443.8,987.6,Stayed,,,0,0,0.025469796054653843,0,No Action Needed
7587-AOVVU,Male,39,Yes,1,Arcata,95521,40.839958,-124.003757,0,27,,Yes,14.07,Yes,Yes,Fiber Optic,15.0,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,100.75,2793.55,0.0,0,379.89,3173.44,Stayed,,,0,0,0.2369845976599665,0,No Action Needed
2674-MIAHT,Female,26,No,0,Blocksburg,95514,40.309088,-123.668201,0,4,,Yes,38.74,Yes,Yes,Fiber Optic,51.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,80.3,324.2,0.0,0,154.96,479.16,Stayed,,,0,0,0.6710068659378325,1,Provide Premium Tech Support
8775-CEBBJ,Female,40,No,0,Seeley,92273,32.790282,-115.689559,0,9,,Yes,41.92,No,Yes,Cable,29.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.2,403.35,0.0,0,377.28,780.63,Churned,Competitor,Competitor offered higher download speeds,1,1,0.3635458264163637,0,No Action Needed
2999-AANRQ,Female,23,No,0,Sacramento,95833,38.619049,-121.517552,0,21,,Yes,17.35,No,Yes,DSL,71.0,Yes,Yes,No,Yes,Yes,No,No,No,Two Year,No,Credit Card,71.05,1524.85,16.91,140,364.35,2012.29,Stayed,,,0,0,0.12773642425006687,0,No Action Needed
4877-EVATK,Male,30,No,0,Elk,95432,39.108252,-123.645121,0,1,,Yes,46.77,No,No,,,,,,,,,,,Month-to-Month,No,Mailed Check,20.0,20.0,0.0,0,46.77,66.77,Churned,Attitude,Attitude of service provider,1,1,0.38432254996162096,0,No Action Needed
0722-TROQR,Female,68,No,0,Davis,95616,38.508735,-121.678813,0,4,,Yes,26.23,Yes,Yes,Fiber Optic,29.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,321.75,0.0,0,104.92,426.67,Churned,Price,Lack of affordable download/upload speed,1,1,0.7610824955562893,1,Provide Premium Tech Support
8752-IMQOS,Male,28,Yes,0,Fullerton,92832,33.868316,-117.929029,1,5,,Yes,5.2,No,No,,,,,,,,,,,One Year,No,Credit Card,20.1,85.1,0.0,0,26.0,111.1,Stayed,,,0,0,0.07291423361354334,0,No Action Needed
9912-OMZDS,Female,63,Yes,1,Playa Del Rey,90293,33.947305,-118.439841,1,59,Offer B,Yes,35.23,Yes,Yes,Fiber Optic,19.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.15,6256.2,0.0,0,2078.57,8334.77,Stayed,,,0,0,0.2555246111377052,0,No Action Needed
7103-ZGVNT,Female,59,Yes,3,Portola Valley,94028,37.369709,-122.215844,10,69,Offer A,Yes,7.84,Yes,Yes,Cable,21.0,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,-6.0,4885.85,0.0,0,540.96,5426.81,Stayed,,,0,0,0.015741524710068965,0,No Action Needed
3221-CJMSG,Male,45,No,0,Mira Loma,91752,33.999992,-117.535395,0,24,,Yes,2.33,No,Yes,DSL,2.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,51.1,1269.6,0.0,0,55.92,1325.52,Stayed,,,0,0,0.1938763338020571,0,No Action Needed
0139-IVFJG,Female,19,Yes,0,Temecula,92592,33.507255,-117.029473,10,2,,Yes,4.65,No,Yes,Fiber Optic,53.0,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,90.35,190.5,0.0,0,9.3,199.8,Joined,,,0,0,0.35393721153281293,0,No Action Needed
2606-PKWJB,Male,62,No,3,Little River,95456,39.245911,-123.77214,0,40,,No,,,Yes,Cable,57.0,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,40.25,1564.05,0.0,0,0.0,1564.05,Stayed,,,0,0,0.052934891803133405,0,No Action Needed
0877-SDMBN,Female,20,No,0,San Diego,92126,32.886925,-117.152162,0,54,,Yes,43.47,Yes,Yes,Fiber Optic,82.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.95,5639.05,0.0,0,2347.38,7986.43,Churned,Competitor,Competitor made better offer,1,1,0.29526013535257334,0,No Action Needed
5549-ZGHFB,Male,33,Yes,1,Glendale,91205,34.13658,-118.245839,3,50,,Yes,22.3,Yes,No,,,,,,,,,,,Two Year,No,Credit Card,24.95,1261.45,0.0,0,1115.0,2376.45,Stayed,,,0,0,0.000584003640412585,0,No Action Needed
3045-XETSH,Female,34,No,0,Lake Hughes,93532,34.659579,-118.584212,0,10,,Yes,43.26,Yes,Yes,Fiber Optic,21.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.85,953.45,0.0,0,432.6,1386.05,Churned,Competitor,Competitor offered more data,1,1,0.6552069857592031,1,Provide Premium Tech Support
8065-QBYTO,Female,68,No,0,Pomona,91768,34.067932,-117.785168,0,71,Offer A,Yes,3.91,Yes,Yes,Fiber Optic,12.0,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,99.65,7181.25,0.0,0,277.61,7458.86,Stayed,,,0,0,0.1866658917168368,0,No Action Needed
0107-WESLM,Male,32,No,0,West Point,95255,38.41935,-120.469545,0,1,Offer E,Yes,31.77,No,No,,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,19.85,19.85,0.0,0,31.77,51.62,Churned,Attitude,Attitude of support person,1,1,0.33586075303497914,0,No Action Needed
2485-ITVKB,Female,36,Yes,0,Northridge,91325,34.236683,-118.517588,1,2,Offer E,No,,,Yes,DSL,12.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,35.1,68.75,0.0,10,0.0,78.75,Churned,Attitude,Attitude of support person,1,1,0.7647791859743225,1,Provide Premium Tech Support
6143-JQKEA,Male,34,No,0,Adelanto,92301,34.667815,-117.536183,0,10,,Yes,15.45,No,Yes,Cable,22.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.8,436.2,0.0,0,154.5,590.7,Stayed,,,0,0,0.31892094159265144,0,No Action Needed
0487-CRLZF,Female,58,No,0,Poway,92064,32.984395,-117.013454,0,49,Offer B,Yes,7.51,No,Yes,DSL,13.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,74.45,3721.9,0.0,0,367.99,4089.89,Stayed,,,0,0,0.054602392210868614,0,No Action Needed
1218-VKFPE,Female,48,Yes,0,Anaheim,92805,33.830209,-117.906099,1,12,Offer D,Yes,19.48,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.0,233.55,0.0,0,233.76,467.31,Churned,Competitor,Competitor made better offer,1,1,0.10106801210899917,0,No Action Needed
9847-HNVGP,Male,23,No,0,Monterey Park,91755,34.049172,-118.115022,0,17,Offer D,Yes,25.91,No,No,,,,,,,,,,,One Year,No,Credit Card,19.95,310.6,0.0,0,440.47,751.07,Stayed,,,0,0,0.04847415051655153,0,No Action Needed
2146-EGVDT,Male,33,Yes,0,Chatsworth,91311,34.294142,-118.603883,3,59,Offer B,Yes,25.57,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.3,1192.7,0.0,0,1508.63,2701.33,Stayed,,,0,0,0.013300359131691237,0,No Action Needed
0956-SYCWG,Female,61,No,0,Agoura Hills,91301,34.129058,-118.759788,0,13,Offer D,Yes,33.13,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,19.65,244.8,0.0,0,430.69,675.49,Stayed,,,0,0,0.1646420642569667,0,No Action Needed
7503-MIOGA,Female,68,Yes,0,Shandon,93461,35.634488,-120.293534,0,72,Offer A,Yes,48.51,Yes,Yes,Cable,17.0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,89.85,6697.35,0.0,0,3492.72,10190.07,Stayed,,,0,0,0.06259981794065136,0,No Action Needed
3173-WSSUE,Female,22,Yes,2,Canoga Park,91304,34.224377,-118.632656,5,71,,Yes,22.36,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.7,1415.85,0.0,0,1587.56,3003.41,Stayed,,,0,0,0.005279115472733083,0,No Action Needed
7266-GSSJX,Male,43,Yes,2,West Sacramento,95605,38.592745,-121.540036,3,11,,Yes,16.67,No,No,,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,20.45,250.8,0.0,0,183.37,434.17,Stayed,,,0,0,0.039845881574628386,0,No Action Needed
1746-TGTWV,Male,32,Yes,0,Whittier,90604,33.929704,-118.01208,1,1,Offer E,Yes,38.89,No,Yes,Fiber Optic,9.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,75.35,75.35,0.0,0,38.89,114.24,Joined,,,0,0,0.8242226430063339,1,Offer 20% Discount
3801-HMYNL,Male,44,Yes,0,Brooks,95606,38.809804,-122.241383,1,1,,Yes,32.35,No,Yes,Fiber Optic,18.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,89.15,89.15,0.0,0,32.35,121.5,Churned,Competitor,Competitor had better devices,1,1,0.8726681767481346,1,Offer 20% Discount
4439-YRNVD,Female,33,No,0,Selma,93662,36.545322,-119.642281,0,10,,No,,,Yes,DSL,23.0,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,36.25,374.0,0.0,0,0.0,374.0,Stayed,,,0,0,0.23363012572449457,0,No Action Needed
2921-XWDJH,Female,76,Yes,0,Glendale,91202,34.167926,-118.267539,0,38,,Yes,3.42,No,Yes,Fiber Optic,15.0,Yes,No,No,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,83.45,3147.15,24.98,0,129.96,3252.13,Stayed,,,0,0,0.2422671418912416,0,No Action Needed
8285-ABVLB,Female,34,Yes,0,Santa Barbara,93103,34.438581,-119.685368,0,70,,Yes,40.91,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.85,1328.35,33.29,0,2863.7,4158.76,Stayed,,,0,0,0.027468433132185534,0,No Action Needed
0799-DDIHE,Female,24,Yes,3,Grenada,96038,41.599978,-122.539381,7,15,Offer D,Yes,24.27,No,Yes,Cable,27.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,46.3,639.45,0.0,0,364.05,1003.5,Stayed,,,0,0,0.069811951973044,0,No Action Needed
9360-OMDZZ,Male,60,No,0,Herald,95638,38.313447,-121.123886,0,24,Offer C,Yes,30.42,Yes,Yes,Fiber Optic,14.0,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.1,2322.85,0.0,110,730.08,3162.93,Stayed,,,0,0,0.5866920953528879,1,Offer Loyalty Reward
1436-ZMJAN,Female,62,Yes,0,Gerber,96035,40.03194,-122.176023,6,10,Offer D,Yes,37.08,No,Yes,Cable,7.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,67.8,653.15,0.0,0,370.8,1023.95,Stayed,,,0,0,0.19809327734361848,0,No Action Needed
0013-SMEOE,Female,67,Yes,0,Lompoc,93437,34.757477,-120.550507,1,71,Offer A,Yes,9.96,No,Yes,Fiber Optic,14.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.7,7904.25,0.0,0,707.16,8611.41,Stayed,,,0,0,0.1117590565594079,0,No Action Needed
6402-SSEJG,Female,31,No,0,Ben Lomond,95005,37.078873,-122.090386,0,25,,No,,,Yes,DSL,9.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,61.05,1540.2,0.0,0,0.0,1540.2,Stayed,,,0,0,0.15408326977754003,0,No Action Needed
3092-IGHWF,Male,34,Yes,0,San Diego,92130,32.957195,-117.202542,1,67,Offer A,Yes,28.4,Yes,Yes,Cable,10.0,No,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,87.4,5918.8,0.0,0,1902.8,7821.6,Churned,Competitor,Competitor made better offer,1,1,0.2814548374623706,0,No Action Needed
4135-FRWKJ,Female,66,Yes,1,Santa Monica,90404,34.026334,-118.474222,1,55,,Yes,34.57,Yes,Yes,Cable,19.0,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,76.25,4154.55,0.0,0,1901.35,6055.9,Stayed,,,0,0,0.08664165883056536,0,No Action Needed
4578-PHJYZ,Male,45,Yes,2,Orland,95963,39.748037,-122.302169,9,52,,Yes,5.51,No,Yes,Cable,19.0,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,68.75,3482.85,16.86,0,286.52,3752.51,Stayed,,,0,0,0.019936168153183147,0,No Action Needed
8746-BFOAJ,Male,79,No,0,Garden Grove,92845,33.782955,-118.026456,0,21,,Yes,23.23,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,20.5,429.55,0.0,0,487.83,917.38,Stayed,,,0,0,0.03874629860400472,0,No Action Needed
8705-DWKTI,Male,58,No,0,Gasquet,95543,41.867908,-123.794144,0,52,,Yes,5.92,No,Yes,Fiber Optic,23.0,No,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,83.8,4331.4,0.0,70,307.84,4709.24,Stayed,,,0,0,0.3581962917757987,0,No Action Needed
4800-CZMPC,Female,24,Yes,0,Delano,93215,35.772244,-119.209689,1,48,Offer B,Yes,6.36,Yes,Yes,Fiber Optic,47.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,103.25,5037.55,0.0,0,305.28,5342.83,Churned,Attitude,Attitude of service provider,1,1,0.3660692390017374,0,No Action Needed
3569-VLDHH,Male,59,Yes,3,Sacramento,95824,38.517295,-121.439819,0,66,Offer A,Yes,29.5,No,Yes,DSL,76.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,75.1,5013.0,0.0,0,1947.0,6960.0,Stayed,,,0,0,0.04928281658147223,0,No Action Needed
1666-JZPZT,Male,61,No,0,Twin Bridges,95735,38.805481,-120.13287,0,27,,Yes,2.69,Yes,Yes,Cable,15.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,49.0,1291.35,0.0,0,72.63,1363.98,Stayed,,,0,0,0.23451107782393787,0,No Action Needed
2908-WGAXL,Female,40,Yes,2,Fullerton,92835,33.902211,-117.914922,9,56,,Yes,29.06,Yes,No,,,,,,,,,,,Two Year,Yes,Credit Card,24.95,1468.9,0.0,0,1627.36,3096.26,Stayed,,,0,0,0.001648647089859502,0,No Action Needed
9878-TNQGW,Male,51,No,0,Davenport,95017,37.114335,-122.237162,0,2,Offer E,Yes,17.33,No,Yes,Fiber Optic,14.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.95,171.15,0.0,0,34.66,205.81,Churned,Competitor,Competitor made better offer,1,1,0.7604817176399279,1,Provide Premium Tech Support
3580-GICBM,Female,56,Yes,1,Clovis,93611,36.917652,-119.593757,7,61,,Yes,34.84,Yes,No,,,,,,,,,,,Two Year,Yes,Credit Card,24.2,1445.2,0.0,0,2125.24,3570.44,Stayed,,,0,0,0.0005275227537342215,0,No Action Needed
2737-YNGYW,Female,29,No,0,Hemet,92543,33.739415,-116.968339,0,2,Offer E,Yes,33.89,No,Yes,Fiber Optic,41.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,80.55,184.1,0.0,0,67.78,251.88,Churned,Attitude,Attitude of support person,1,1,0.7232265638639171,1,Provide Premium Tech Support
5213-TWWJU,Male,26,No,0,Richmond,94804,37.921034,-122.341798,0,28,,Yes,45.24,No,Yes,Fiber Optic,59.0,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,91.0,2626.15,0.0,0,1266.72,3892.87,Stayed,,,0,0,0.30562444638848857,0,No Action Needed
3957-LXOLK,Female,75,No,0,Shingletown,96088,40.497441,-121.827524,0,28,Offer C,Yes,9.67,Yes,Yes,Fiber Optic,28.0,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.15,3152.5,0.0,0,270.76,3423.26,Churned,Competitor,Competitor offered more data,1,1,0.6267320082249124,1,Provide Premium Tech Support
9313-CDOGY,Male,40,Yes,2,Imperial Beach,91932,32.579134,-117.119009,3,38,,Yes,24.16,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.6,717.3,0.0,0,918.08,1635.38,Stayed,,,0,0,0.006141940559543214,0,No Action Needed
3146-MSEGF,Female,71,Yes,0,Paramount,90723,33.897122,-118.164432,1,72,Offer A,Yes,20.48,Yes,Yes,DSL,6.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,88.05,6425.65,0.0,0,1474.56,7900.21,Stayed,,,0,0,0.051367496028757544,0,No Action Needed
6569-KTMDU,Female,28,No,0,Sacramento,95826,38.542532,-121.378826,0,1,,Yes,5.02,No,No,,,,,,,,,,,Month-to-Month,No,Mailed Check,19.1,19.1,0.0,0,5.02,24.12,Joined,,,0,0,0.5015901206419676,1,Offer Loyalty Reward
1269-FOYWN,Male,23,Yes,3,Phillipsville,95559,40.184094,-123.745487,2,44,,Yes,36.86,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,20.0,860.85,0.0,0,1621.84,2482.69,Stayed,,,0,0,0.0010581870233544865,0,No Action Needed
7760-OYPDY,Female,32,No,2,Los Angeles,90056,33.987945,-118.370442,0,2,,Yes,5.85,No,Yes,Fiber Optic,19.0,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.65,144.15,0.0,20,11.7,175.85,Churned,Competitor,Competitor had better devices,1,1,0.6388120816300588,1,Provide Premium Tech Support
8677-HDZEE,Female,42,No,0,Mountain Center,92561,33.638645,-116.55783,0,56,Offer B,Yes,2.5,Yes,Yes,Fiber Optic,3.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.45,5916.95,0.0,0,140.0,6056.95,Stayed,,,0,0,0.33491577416367285,0,No Action Needed
6961-MJKBO,Male,27,No,0,Los Angeles,90057,34.061918,-118.277939,0,47,,Yes,6.61,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,20.45,943.0,0.0,0,310.67,1253.67,Stayed,,,0,0,0.007870624024359889,0,No Action Needed
1216-JWVUX,Male,51,Yes,3,San Miguel,93451,35.886767,-120.608661,4,25,,Yes,4.46,No,Yes,Fiber Optic,58.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,1901.05,0.0,0,111.5,2012.55,Stayed,,,0,0,0.08886521931423108,0,No Action Needed
7979-CORPM,Male,40,No,0,Oakdale,95361,37.785033,-120.776141,0,24,,Yes,35.93,Yes,Yes,Fiber Optic,5.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,90.55,2282.55,0.0,0,862.32,3144.87,Churned,Other,Don't know,1,1,0.45892275305384667,0,Offer Loyalty Reward
7014-ZZXAW,Female,30,Yes,0,Montclair,91763,34.072121,-117.698319,1,71,,Yes,8.21,Yes,No,,,,,,,,,,,Two Year,Yes,Credit Card,24.25,1732.95,0.0,0,582.91,2315.86,Stayed,,,0,0,0.011493702886575892,0,No Action Needed
0733-VUNUW,Male,43,No,0,San Francisco,94114,37.758085,-122.434801,0,24,,Yes,8.99,Yes,Yes,DSL,5.0,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,55.65,1400.55,0.0,60,215.76,1676.31,Churned,Competitor,Competitor had better devices,1,1,0.22928032857431865,0,No Action Needed
2037-XJFUP,Male,24,Yes,0,Temecula,92592,33.507255,-117.029473,1,33,Offer C,Yes,41.8,No,Yes,Fiber Optic,41.0,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,95.8,3036.75,0.0,60,1379.4,4476.15,Churned,Competitor,Competitor made better offer,1,1,0.4674403647915617,0,Offer Loyalty Reward
2181-TIDSV,Male,47,Yes,3,Glen Ellen,95442,38.368744,-122.522642,4,68,Offer A,Yes,19.75,No,No,,,,,,,,,,,Two Year,Yes,Bank Withdrawal,19.95,1303.25,0.0,0,1343.0,2646.25,Stayed,,,0,0,6.888479545628981e-05,0,No Action Needed
6725-TPKJO,Male,28,No,0,Duncans Mills,95430,38.445603,-123.063756,0,44,,Yes,47.53,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.05,845.25,15.31,0,2091.32,2921.26,Stayed,,,0,0,0.02481193133235029,0,No Action Needed
2267-FPIMA,Male,27,Yes,0,San Carlos,94070,37.497915,-122.267361,1,50,Offer B,Yes,17.58,Yes,Yes,Fiber Optic,47.0,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.4,4914.9,0.0,0,879.0,5793.9,Stayed,,,0,0,0.3704945421635235,0,No Action Needed
2484-DGXPZ,Female,45,Yes,0,San Dimas,91773,34.102119,-117.815532,1,31,,Yes,30.07,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.55,658.95,0.0,0,932.17,1591.12,Churned,Attitude,Attitude of support person,1,1,0.03929879711172719,0,No Action Needed
7486-KSRVI,Male,56,No,0,Folsom,95630,38.672638,-121.147403,0,43,Offer B,Yes,39.37,Yes,Yes,Fiber Optic,23.0,No,No,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,100.0,4211.55,0.0,140,1692.91,6044.46,Churned,Dissatisfaction,Product dissatisfaction,1,1,0.35159098513904247,0,No Action Needed
5980-BDHPY,Male,48,Yes,0,Wendel,96136,40.345949,-120.081187,5,72,,Yes,12.02,Yes,Yes,Cable,26.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,-4.0,6230.1,0.0,0,865.44,7095.54,Stayed,,,0,0,0.017504946713307306,0,No Action Needed
5678-VFNEQ,Female,19,Yes,0,Rocklin,95677,38.7904,-121.236973,8,71,Offer A,Yes,4.39,Yes,Yes,Fiber Optic,82.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.1,7412.25,0.0,0,311.69,7723.94,Stayed,,,0,0,0.0846446946571858,0,No Action Needed
3982-JGSFD,Male,37,No,0,Madera,93638,37.004068,-119.930027,0,36,,Yes,12.72,No,No,,,,,,,,,,,One Year,Yes,Credit Card,20.35,695.85,0.0,0,457.92,1153.77,Stayed,,,0,0,0.00932597133594395,0,No Action Needed
8314-HTWVE,Female,38,Yes,1,Cypress,90630,33.818477,-118.038307,2,7,Offer E,Yes,35.26,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.85,144.15,0.0,0,246.82,390.97,Stayed,,,0,0,0.0189295660201919,0,No Action Needed
2669-OIDSD,Female,58,Yes,0,Long Beach,90810,33.819814,-118.222416,3,48,Offer B,Yes,1.02,No,Yes,Fiber Optic,2.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,100.05,4834.0,37.45,0,48.96,4845.51,Stayed,,,0,0,0.260660578550914,0,No Action Needed
7268-WNTCP,Male,45,Yes,2,Blocksburg,95514,40.309088,-123.668201,2,62,,Yes,1.87,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,20.45,1297.35,0.0,0,115.94,1413.29,Stayed,,,0,0,0.0006102387225472264,0,No Action Needed
6821-BUXUX,Female,28,No,0,Temecula,92592,33.507255,-117.029473,0,13,Offer D,Yes,17.02,Yes,Yes,Fiber Optic,41.0,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.65,1244.5,0.0,0,221.26,1465.76,Churned,Competitor,Competitor made better offer,1,1,0.618131836549736,1,Provide Premium Tech Support
0278-YXOOG,Male,30,No,0,Inglewood,90301,33.956445,-118.358634,0,5,Offer E,Yes,34.26,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,21.05,113.85,0.0,0,171.3,285.15,Churned,Attitude,Attitude of support person,1,1,0.05513791440765327,0,No Action Needed
5730-RIITO,Female,73,No,0,Willows,95988,39.493991,-122.286363,0,43,,No,,,Yes,DSL,18.0,Yes,Yes,No,No,No,No,No,No,Two Year,Yes,Credit Card,33.45,1500.25,0.0,40,0.0,1540.25,Stayed,,,0,0,0.10150350499951288,0,No Action Needed
1410-RSCMR,Male,47,Yes,2,Edwards,93523,34.966777,-117.961179,3,7,,Yes,49.98,No,Yes,Cable,25.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,71.35,515.75,0.0,0,349.86,865.61,Stayed,,,0,0,0.22865382642441756,0,No Action Needed
1663-MHLHE,Male,33,No,0,Duarte,91010,34.145695,-117.95982,0,1,,Yes,35.88,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.2,19.2,0.0,0,35.88,55.08,Joined,,,0,0,0.24961546616588337,0,No Action Needed
2300-RQGOI,Female,33,No,0,Needles,92363,34.711224,-114.702256,0,38,Offer C,Yes,41.63,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.05,741.5,0.0,0,1581.94,2323.44,Stayed,,,0,0,0.020859516442042245,0,No Action Needed
4765-OXPPD,Female,20,Yes,0,Ventura,93003,34.279221,-119.221437,1,9,Offer E,Yes,6.35,No,Yes,Cable,69.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,65.0,663.05,0.0,0,57.15,720.2,Churned,Competitor,Competitor offered more data,1,1,0.4091460955394773,0,Offer Loyalty Reward
